Date,Open,High,Low,Close,Adj Close,Volume
2017-01-20,114.440002,115.000000,114.320000,114.959999,94.848679,2372900
2017-01-23,114.989998,115.040001,114.139999,114.459999,94.436127,1689500
2017-01-24,114.599998,116.260002,114.150002,116.050003,95.747971,2157200
2017-01-25,116.230003,117.129997,115.870003,116.989998,96.523529,2045000
2017-01-26,116.970001,117.360001,116.540001,116.930000,96.474045,1796400
2017-01-27,117.000000,118.190002,116.589996,118.089996,97.431091,2283800
2017-01-30,117.910004,117.919998,116.260002,117.029999,96.556526,2910300
2017-01-31,111.809998,111.809998,108.680000,109.129997,90.038567,12755500
2017-02-01,107.790001,108.550003,103.230003,105.349998,86.919861,14684600
2017-02-02,105.290001,105.699997,104.410004,105.099998,86.713585,4353400
2017-02-03,105.699997,107.199997,105.330002,106.949997,88.239960,4859700
2017-02-06,106.620003,107.000000,105.750000,106.059998,87.505638,3444300
2017-02-07,106.379997,106.489998,105.309998,105.690002,87.200394,3589500
2017-02-08,105.809998,106.400002,105.510002,106.160004,87.588150,3398500
2017-02-09,106.160004,107.010002,106.019997,106.459999,87.835670,2416000
2017-02-10,106.500000,107.500000,106.260002,107.339996,88.561752,4012800
2017-02-13,107.660004,108.529999,107.529999,108.500000,89.518799,3877700
2017-02-14,108.680000,109.339996,107.620003,108.989998,89.923065,5878800
2017-02-15,108.870003,109.169998,108.279999,109.019997,89.947815,2843000
2017-02-16,108.099998,108.129997,106.660004,107.220001,89.141373,5150000
2017-02-17,106.959999,107.050003,106.410004,106.900002,88.875328,2919000
2017-02-21,106.900002,107.870003,106.599998,107.720001,89.557076,3822500
2017-02-22,105.440002,106.830002,105.239998,105.620003,87.811150,5234400
2017-02-23,106.000000,106.089996,104.889999,105.089996,87.370537,3976300
2017-02-24,104.860001,106.190002,104.769997,106.180000,88.276741,2717400
2017-02-27,106.139999,106.769997,105.750000,106.730003,88.734016,2776200
2017-02-28,106.680000,106.989998,105.480003,105.760002,87.927559,3793900
2017-03-01,106.970001,107.379997,106.690002,106.870003,88.850388,3386200
2017-03-02,106.989998,106.989998,105.860001,105.949997,88.085510,2490900
2017-03-03,106.129997,106.599998,105.760002,105.930000,88.068886,2732500
2017-03-06,105.519997,106.370003,105.230003,106.099998,88.210220,2481900
2017-03-07,106.000000,106.389999,105.510002,105.639999,87.827797,2186500
2017-03-08,105.639999,106.110001,105.239998,105.730003,87.902611,2269800
2017-03-09,106.129997,106.239998,105.620003,105.900002,88.043938,2301000
2017-03-10,106.269997,106.849998,105.750000,106.730003,88.734016,2957100
2017-03-13,106.529999,107.500000,106.309998,107.489998,89.365852,2644500
2017-03-14,107.190002,107.419998,106.440002,106.830002,88.817162,2748900
2017-03-15,107.290001,108.290001,106.849998,107.739998,89.573700,3253800
2017-03-16,107.800003,107.919998,107.290001,107.800003,89.623581,2409400
2017-03-17,107.910004,108.970001,107.650002,108.150002,89.914574,4412200
2017-03-20,108.050003,108.199997,106.930000,107.120003,89.058243,2370900
2017-03-21,107.510002,108.139999,106.370003,106.510002,88.551102,3088500
2017-03-22,106.959999,107.169998,105.879997,106.519997,88.559410,2282200
2017-03-23,106.529999,106.889999,105.370003,105.650002,87.836098,2414200
2017-03-24,105.690002,105.839996,104.800003,105.050003,87.337280,2526900
2017-03-27,104.480003,104.980003,103.750000,104.779999,87.112801,2148400
2017-03-28,104.720001,106.519997,104.500000,106.190002,88.285057,3191600
2017-03-29,105.650002,106.349998,105.459999,106.029999,88.152039,1889300
2017-03-30,105.809998,106.839996,105.349998,106.660004,88.675804,1721600
2017-03-31,106.480003,107.699997,106.480003,107.300003,89.207901,2478100
2017-04-03,107.660004,107.730003,106.080002,106.400002,88.459625,2645900
2017-04-04,106.300003,106.699997,105.699997,106.629997,88.650864,2138600
2017-04-05,106.940002,107.779999,106.540001,106.739998,88.742317,2622900
2017-04-06,106.769997,106.940002,106.510002,106.669998,88.684113,2824600
2017-04-07,106.309998,106.599998,104.910004,104.989998,87.287376,3212200
2017-04-10,105.449997,106.879997,105.370003,106.419998,88.476257,3687700
2017-04-11,106.150002,106.160004,105.230003,105.750000,87.919235,3029400
2017-04-12,105.059998,105.339996,104.180000,104.230003,86.655533,3036000
2017-04-13,104.180000,104.559998,103.699997,103.739998,86.248146,2840900
2017-04-17,104.059998,104.870003,103.919998,104.870003,87.187630,1723800
2017-04-18,104.519997,104.739998,103.559998,104.099998,86.547440,3042300
2017-04-19,104.580002,105.089996,104.330002,104.459999,86.846725,2047100
2017-04-20,104.750000,105.739998,104.570000,105.529999,87.736336,2424700
2017-04-21,105.709999,106.129997,105.449997,105.769997,87.935867,3040600
2017-04-24,106.750000,107.230003,106.279999,106.970001,88.933517,2441500
2017-04-25,107.089996,107.820000,107.080002,107.360001,89.257782,2626100
2017-04-26,107.230003,108.589996,106.959999,107.620003,89.473915,4565600
2017-04-27,107.800003,109.279999,105.580002,108.830002,90.479912,4672800
2017-04-28,109.000000,109.300003,107.080002,107.459999,89.340897,3112000
2017-05-01,107.419998,107.419998,106.510002,106.540001,88.576027,1976600
2017-05-02,106.610001,107.120003,106.559998,106.919998,88.891968,1908800
2017-05-03,106.889999,107.470001,106.589996,107.349998,89.249458,1909000
2017-05-04,107.410004,107.830002,106.599998,107.050003,89.000061,1744300
2017-05-05,107.320000,107.559998,107.019997,107.430000,89.315956,2221500
2017-05-08,107.360001,107.589996,106.730003,107.519997,89.390785,2508200
2017-05-09,107.559998,107.660004,106.089996,106.510002,88.551102,2336500
2017-05-10,106.070000,106.129997,104.769997,105.099998,87.378830,3713100
2017-05-11,104.129997,104.250000,102.980003,104.150002,87.278282,3076700
2017-05-12,103.800003,104.309998,103.650002,104.129997,87.261520,2052300
2017-05-15,104.550003,105.480003,104.220001,105.290001,88.233597,2592900
2017-05-16,105.290001,105.360001,103.930000,104.500000,87.571587,2458300
2017-05-17,104.500000,104.500000,102.779999,102.870003,86.205627,3073100
2017-05-18,102.940002,103.639999,102.120003,103.190002,86.473801,2890800
2017-05-19,103.239998,103.889999,103.010002,103.419998,86.666534,2361200
2017-05-22,103.349998,104.040001,103.110001,103.779999,86.968224,1916000
2017-05-23,103.669998,104.320000,103.389999,104.199997,87.320175,2099600
2017-05-24,103.820000,104.809998,103.730003,104.720001,87.755928,1865300
2017-05-25,105.180000,105.989998,105.029999,105.940002,88.778320,2391800
2017-05-26,105.809998,106.089996,105.529999,105.870003,88.719666,1826000
2017-05-30,105.510002,107.410004,105.269997,106.809998,89.507393,2400800
2017-05-31,107.099998,107.190002,105.330002,105.970001,88.803444,5007300
2017-06-01,106.489998,108.099998,105.699997,107.660004,90.219666,4832300
2017-06-02,107.739998,108.879997,106.970001,107.669998,90.228043,4182800
2017-06-05,107.489998,108.480003,107.250000,107.949997,90.462723,2619900
2017-06-06,107.830002,107.940002,107.349998,107.430000,90.026962,2593900
2017-06-07,107.410004,107.489998,106.279999,106.680000,89.398422,2442300
2017-06-08,106.680000,107.180000,106.220001,106.750000,89.457077,2322100
2017-06-09,106.510002,107.059998,105.930000,107.029999,89.691734,2834200
2017-06-12,107.029999,108.949997,107.029999,108.940002,91.292320,3337500
2017-06-13,109.059998,109.989998,108.949997,109.849998,92.054886,2507300
2017-06-14,109.930000,110.230003,109.059998,109.389999,91.669434,2434300
2017-06-15,108.820000,110.330002,108.820000,110.260002,92.398491,2311600
2017-06-16,110.559998,111.080002,110.029999,110.589996,92.675034,4107600
2017-06-19,110.790001,111.180000,110.220001,110.870003,92.909668,2150900
2017-06-20,110.849998,110.870003,109.589996,109.610001,91.853790,2081000
2017-06-21,109.820000,109.860001,108.870003,109.190002,91.501854,2796900
2017-06-22,108.760002,109.550003,108.680000,109.070000,91.401253,1613600
2017-06-23,109.220001,111.300003,108.959999,110.269997,92.406853,4352100
2017-06-26,110.660004,111.550003,110.510002,111.010002,93.027000,2199700
2017-06-27,110.720001,111.440002,109.669998,109.669998,91.904060,2154600
2017-06-28,110.389999,110.879997,109.599998,110.080002,92.247665,2996400
2017-06-29,109.720001,110.239998,109.419998,109.779999,91.996246,2208800
2017-06-30,110.209999,111.010002,109.750000,110.589996,92.675034,2178100
2017-07-03,110.900002,111.629997,110.580002,110.610001,92.691788,1288200
2017-07-05,110.570000,111.150002,110.239998,110.519997,92.616364,1628700
2017-07-06,110.110001,110.349998,109.089996,109.239998,91.543724,1637200
2017-07-07,109.440002,110.620003,109.160004,110.360001,92.482292,1742700
2017-07-10,110.089996,110.589996,109.790001,110.209999,92.356621,1698700
2017-07-11,110.250000,110.370003,109.559998,110.070000,92.239281,1785900
2017-07-12,110.629997,111.110001,110.139999,110.570000,92.658279,2196000
2017-07-13,110.419998,111.580002,110.180000,111.160004,93.152695,2285900
2017-07-14,111.029999,112.610001,110.849998,112.410004,94.200195,3275700
2017-07-17,111.879997,112.260002,111.379997,112.029999,93.881760,2615100
2017-07-18,111.959999,112.150002,111.529999,111.830002,93.714172,2142400
2017-07-19,111.720001,112.989998,111.260002,112.989998,94.686234,2541800
2017-07-20,113.209999,113.209999,112.430000,112.580002,94.342659,2237100
2017-07-21,112.349998,113.099998,112.150002,112.680000,94.426476,1772900
2017-07-24,112.480003,112.580002,111.980003,112.150002,93.982338,2296000
2017-07-25,112.830002,113.760002,112.419998,113.220001,94.879005,2219400
2017-07-26,113.540001,113.639999,112.180000,112.290001,94.099655,2978400
2017-07-27,111.000000,111.000000,106.980003,107.790001,90.328606,7446500
2017-07-28,108.379997,109.910004,107.930000,109.660004,91.895721,4274800
2017-07-31,110.040001,111.000000,109.959999,110.290001,92.423622,3564200
2017-08-01,110.800003,110.800003,109.650002,110.169998,92.323067,2663500
2017-08-02,109.870003,111.449997,109.849998,111.260002,93.236496,2256100
2017-08-03,110.970001,111.779999,110.830002,111.519997,93.454376,2515300
2017-08-04,111.620003,112.089996,111.120003,112.050003,93.898521,2185400
2017-08-07,112.000000,112.029999,111.419998,111.860001,93.739311,1696000
2017-08-08,113.000000,113.199997,111.800003,111.889999,93.764450,2809500
2017-08-09,111.970001,112.500000,111.720001,112.410004,94.200195,1888700
2017-08-10,111.540001,111.820000,110.889999,110.919998,93.643005,2058200
2017-08-11,111.489998,112.480003,111.290001,111.440002,94.082016,2077900
2017-08-14,112.180000,113.790001,112.089996,113.690002,95.981552,2424900
2017-08-15,113.680000,114.430000,113.500000,114.180000,96.395233,1985800
2017-08-16,114.269997,115.339996,114.220001,114.760002,96.884903,2196300
2017-08-17,114.599998,114.809998,112.910004,112.919998,95.331474,2439900
2017-08-18,112.930000,114.199997,112.680000,113.339996,95.686050,2249300
2017-08-21,113.339996,114.199997,113.180000,113.830002,96.099754,1455200
2017-08-22,114.000000,114.839996,113.839996,114.599998,96.749786,1594100
2017-08-23,114.120003,114.120003,113.260002,113.550003,95.863365,1528400
2017-08-24,113.839996,113.959999,113.239998,113.349998,95.694511,1147500
2017-08-25,113.739998,114.110001,113.330002,113.400002,95.736725,2015100
2017-08-28,113.790001,114.059998,113.580002,113.790001,96.065964,1928000
2017-08-29,113.550003,115.010002,112.959999,114.889999,96.994644,2083100
2017-08-30,114.879997,115.639999,114.870003,114.970001,97.062172,1968500
2017-08-31,115.470001,115.470001,113.889999,114.360001,96.547211,3262200
2017-09-01,114.720001,115.040001,114.389999,114.389999,96.572533,1548400
2017-09-05,114.110001,114.370003,113.540001,113.919998,96.175743,1771500
2017-09-06,114.250000,114.559998,113.730003,113.809998,96.082855,2144400
2017-09-07,113.879997,114.779999,113.879997,114.669998,96.808907,1616300
2017-09-08,114.610001,115.410004,114.059998,115.050003,97.129723,1645400
2017-09-11,115.500000,116.370003,115.309998,116.199997,98.100586,2021500
2017-09-12,116.230003,117.529999,115.980003,117.150002,98.902618,2151700
2017-09-13,116.839996,117.650002,116.660004,117.059998,98.826645,2302600
2017-09-14,116.699997,117.480003,116.500000,117.379997,99.096802,2102800
2017-09-15,117.360001,118.000000,117.099998,117.900002,99.535820,3411300
2017-09-18,117.930000,118.360001,117.400002,117.589996,99.274086,2292400
2017-09-19,117.589996,117.980003,116.889999,116.970001,98.750656,2002700
2017-09-20,116.959999,118.389999,116.650002,117.830002,99.476715,3481800
2017-09-21,117.830002,118.000000,117.080002,117.260002,98.995483,1765700
2017-09-22,117.389999,118.050003,117.139999,117.669998,99.341629,1883300
2017-09-25,118.070000,118.290001,117.160004,118.220001,99.805939,2361100
2017-09-26,118.019997,119.000000,116.989998,118.919998,100.396912,2870700
2017-09-27,118.690002,119.169998,118.379997,118.620003,100.143669,2302400
2017-09-28,118.559998,119.720001,118.320000,119.610001,100.979446,1629300
2017-09-29,119.559998,120.419998,119.430000,120.089996,101.384682,2445800
2017-10-02,120.000000,120.800003,119.860001,120.790001,101.975647,1989900
2017-10-03,120.330002,120.570000,119.510002,119.709999,101.063873,1857000
2017-10-04,119.510002,119.620003,118.680000,119.000000,100.464462,2309700
2017-10-05,116.779999,118.199997,116.519997,118.199997,99.789078,4480300
2017-10-06,117.989998,118.730003,117.400002,117.699997,99.366951,2828300
2017-10-09,118.139999,118.620003,116.919998,117.150002,98.902618,1839200
2017-10-10,117.629997,118.599998,117.269997,118.120003,99.721535,2064200
2017-10-11,118.120003,118.919998,117.949997,118.919998,100.396912,1810000
2017-10-12,118.800003,120.019997,118.650002,119.570000,100.945671,2290300
2017-10-13,120.040001,120.110001,118.239998,118.360001,99.924149,1665500
2017-10-16,118.610001,118.690002,117.459999,118.339996,99.907242,1247300
2017-10-17,118.000000,118.230003,117.400002,117.680000,99.350044,1484400
2017-10-18,117.410004,118.769997,117.410004,118.150002,99.746864,2089300
2017-10-19,117.680000,119.529999,117.680000,119.419998,100.819031,2119600
2017-10-20,119.589996,120.430000,119.510002,119.760002,101.106094,2427600
2017-10-23,120.239998,120.410004,119.629997,119.680000,101.038559,2052200
2017-10-24,120.180000,120.419998,119.620003,119.699997,101.055420,1845600
2017-10-25,119.580002,119.739998,118.440002,118.550003,100.084564,3397000
2017-10-26,118.290001,120.790001,117.000000,119.330002,100.743050,4104500
2017-10-27,119.309998,121.750000,119.309998,120.750000,101.941879,3638300
2017-10-30,120.519997,120.519997,117.839996,118.089996,99.696198,3442000
2017-10-31,118.500000,118.790001,117.449997,117.529999,99.223442,2499000
2017-11-01,117.940002,118.169998,117.180000,117.459999,99.164337,2088600
2017-11-02,117.620003,117.750000,115.040001,116.870003,98.666237,3522300
2017-11-03,116.870003,116.870003,115.169998,115.459999,97.475845,2957600
2017-11-06,115.580002,116.000000,113.599998,113.919998,96.175743,3351100
2017-11-07,113.830002,114.860001,113.629997,113.949997,96.201042,2730400
2017-11-08,113.660004,113.699997,112.650002,113.129997,95.508774,2371900
2017-11-09,112.830002,113.000000,111.720001,112.550003,95.019112,2713900
2017-11-10,111.570000,113.269997,111.300003,113.230003,96.303375,2840000
2017-11-13,114.070000,114.860001,113.529999,114.809998,97.647194,3301300
2017-11-14,114.300003,114.500000,113.669998,114.070000,97.017838,3238200
2017-11-15,113.750000,114.290001,112.660004,112.889999,96.014221,2153400
2017-11-16,113.690002,114.209999,112.970001,113.699997,96.703125,2518400
2017-11-17,113.330002,113.500000,112.559998,112.940002,96.056740,2155400
2017-11-20,113.180000,113.510002,112.820000,113.199997,96.277878,2811100
2017-11-21,113.050003,114.139999,112.800003,113.919998,96.890251,2205400
2017-11-22,113.930000,114.190002,113.589996,113.769997,96.762672,1846200
2017-11-24,114.000000,114.190002,112.959999,113.139999,96.226830,891700
2017-11-27,113.419998,114.660004,113.370003,114.540001,97.417572,3060500
2017-11-28,115.110001,115.430000,114.389999,115.190002,97.970398,2025800
2017-11-29,118.339996,119.260002,115.330002,119.040001,101.244873,4122100
2017-11-30,119.040001,122.000000,119.029999,121.449997,103.294601,5654200
2017-12-01,121.889999,121.889999,119.099998,120.309998,102.324997,3141900
2017-12-04,122.099998,125.160004,122.099998,123.720001,105.225266,4535000
2017-12-05,123.830002,124.000000,120.279999,120.370003,102.376038,3690900
2017-12-06,118.440002,119.949997,117.970001,118.290001,100.606995,3347000
2017-12-07,118.360001,120.019997,117.849998,119.730003,101.831718,3280000
2017-12-08,120.059998,120.129997,117.889999,119.559998,101.687134,3030400
2017-12-11,118.080002,119.410004,117.559998,118.050003,100.402863,2765500
2017-12-12,117.910004,118.879997,117.610001,118.160004,100.496414,2541000
2017-12-13,118.480003,119.330002,118.040001,118.400002,100.700539,2738500
2017-12-14,118.339996,118.339996,116.330002,116.839996,99.373741,2817400
2017-12-15,117.449997,118.599998,117.309998,118.000000,100.360336,4997200
2017-12-18,118.779999,119.919998,118.610001,118.809998,101.049240,2581000
2017-12-19,119.160004,119.489998,118.550003,119.000000,101.210854,2111200
2017-12-20,120.680000,120.730003,118.220001,118.330002,100.640991,3420000
2017-12-21,118.849998,118.849998,117.500000,118.580002,100.853630,3377700
2017-12-22,119.000000,119.000000,118.209999,118.639999,100.904663,1933400
2017-12-26,118.940002,119.080002,118.089996,118.260002,100.581451,1309100
2017-12-27,118.199997,119.129997,118.050003,119.080002,101.278877,1508000
2017-12-28,119.489998,119.559998,118.510002,119.050003,101.253365,1367300
2017-12-29,119.050003,120.320000,119.000000,119.150002,101.338425,2614400
2018-01-02,120.040001,123.709999,119.610001,123.669998,105.182724,5413000
2018-01-03,124.150002,126.690002,123.900002,126.410004,107.513138,5655600
2018-01-04,127.010002,128.949997,126.709999,127.230003,108.210556,5473100
2018-01-05,127.820000,128.660004,125.769997,127.620003,108.542282,3699200
2018-01-08,128.110001,129.520004,127.739998,129.169998,109.860535,3243000
2018-01-09,129.229996,130.000000,128.860001,129.110001,109.809502,2957700
2018-01-10,128.520004,130.460007,128.490005,129.789993,110.387856,2927900
2018-01-11,130.360001,133.770004,130.020004,133.460007,113.509247,4252300
2018-01-12,133.449997,134.330002,133.000000,134.089996,114.045067,4212500
2018-01-16,134.410004,134.710007,131.759995,132.880005,113.015945,4126500
2018-01-17,133.529999,134.300003,132.389999,134.009995,113.977020,3508800
2018-01-18,134.649994,135.529999,133.529999,133.589996,113.619804,3371100
2018-01-19,133.860001,134.020004,131.919998,133.080002,113.186028,3891700
2018-01-22,132.520004,132.990005,131.139999,132.860001,112.998932,3100000
2018-01-23,132.869995,132.869995,130.910004,132.070007,112.327019,2952700
2018-01-24,132.509995,132.960007,130.149994,131.690002,112.003845,2862900
2018-01-25,131.960007,131.970001,129.710007,131.289993,111.663635,3166800
2018-01-26,131.210007,132.720001,131.039993,132.720001,112.879875,2044500
2018-01-29,132.759995,133.559998,130.610001,130.639999,111.110802,2753800
2018-01-30,130.369995,130.740005,128.100006,128.110001,108.959000,4124900
2018-01-31,128.500000,128.970001,126.250000,127.320000,108.287102,5788300
2018-02-01,119.220001,121.000000,118.070000,119.510002,101.644608,14405900
2018-02-02,118.989998,119.139999,115.519997,116.470001,99.059059,9235600
2018-02-05,115.889999,116.309998,113.209999,113.300003,96.362930,8119600
2018-02-06,112.620003,115.889999,109.680000,112.709999,95.861115,11749100
2018-02-07,112.389999,113.260002,111.620003,111.910004,95.180725,7219700
2018-02-08,111.760002,112.500000,109.230003,109.279999,92.943863,6999100
2018-02-09,108.099998,108.110001,103.809998,106.389999,90.485901,11369600
2018-02-12,107.000000,107.080002,105.410004,106.309998,90.417847,6677300
2018-02-13,105.989998,108.769997,105.500000,107.559998,91.480995,7557900
2018-02-14,106.690002,107.099998,105.089996,106.599998,90.664490,6504000
2018-02-15,107.150002,108.330002,105.519997,108.309998,92.118874,5535100
2018-02-16,107.110001,107.660004,105.900002,106.400002,91.261169,6119600
2018-02-20,106.250000,106.650002,104.330002,104.709999,89.811623,5228600
2018-02-21,104.739998,107.050003,104.510002,104.699997,89.803032,5516000
2018-02-22,105.349998,106.480003,104.650002,105.080002,90.128967,3357000
2018-02-23,104.400002,105.620003,104.339996,105.610001,90.583572,4417000
2018-02-26,106.699997,108.440002,106.010002,108.070000,92.693550,4092400
2018-02-27,108.239998,108.559998,105.680000,105.690002,90.652184,3605100
2018-02-28,106.400002,106.599998,104.379997,104.410004,89.554314,3729200
2018-03-01,104.959999,109.290001,103.949997,106.430000,91.286880,8701900
2018-03-02,105.760002,106.300003,104.370003,105.370003,90.377701,4670600
2018-03-05,105.339996,106.169998,104.629997,105.809998,90.755089,4997400
2018-03-06,107.489998,110.040001,106.309998,109.800003,94.177399,8590500
2018-03-07,109.019997,109.550003,107.830002,109.209999,93.671341,7097600
2018-03-08,109.410004,110.540001,106.970001,108.800003,93.319679,6079000
2018-03-09,109.529999,110.419998,108.910004,110.379997,94.674881,3201900
2018-03-12,110.220001,110.750000,108.889999,108.910004,93.414040,3124800
2018-03-13,109.699997,110.559998,109.120003,109.330002,93.774284,3517900
2018-03-14,110.029999,110.169998,108.519997,108.760002,93.285370,2310900
2018-03-15,109.040001,110.010002,108.910004,109.720001,94.108795,2718300
2018-03-16,109.570000,111.199997,109.570000,110.910004,95.129471,5679200
2018-03-19,110.300003,110.889999,107.440002,108.459999,93.028076,3351200
2018-03-20,108.639999,109.330002,107.519997,108.029999,92.659248,2513000
2018-03-21,108.190002,109.580002,107.639999,107.650002,92.333321,2805100
2018-03-22,106.730003,107.120003,104.260002,104.449997,89.588608,4150000
2018-03-23,104.889999,105.000000,101.449997,101.660004,87.195587,4278800
2018-03-26,103.059998,103.919998,101.900002,103.699997,88.945313,3836100
2018-03-27,103.769997,104.660004,101.690002,102.169998,87.633018,3850200
2018-03-28,102.320000,103.680000,101.699997,102.680000,88.070442,3811400
2018-03-29,103.239998,105.830002,103.150002,104.660004,89.768738,3813400
2018-04-02,104.330002,105.430000,102.400002,103.839996,89.065407,4594400
2018-04-03,104.410004,105.620003,103.760002,105.540001,90.523514,4453200
2018-04-04,103.809998,106.470001,103.330002,106.410004,91.269722,3832800
2018-04-05,106.610001,107.370003,105.349998,107.180000,91.930176,3154700
2018-04-06,106.480003,106.629997,104.389999,105.330002,90.343414,4397200
2018-04-09,105.559998,106.260002,104.360001,104.599998,89.717262,3938500
2018-04-10,105.559998,106.849998,105.559998,106.019997,90.935219,2751100
2018-04-11,105.239998,106.750000,105.050003,106.089996,90.995262,1623900
2018-04-12,106.589996,107.639999,106.529999,106.989998,91.767204,2000000
2018-04-13,107.480003,108.339996,106.599998,107.250000,91.990219,3970800
2018-04-16,108.300003,109.389999,108.160004,109.250000,93.705666,4595600
2018-04-17,109.540001,109.849998,108.660004,109.519997,93.937225,2832900
2018-04-18,109.870003,111.029999,108.610001,110.900002,95.120895,3559500
2018-04-19,110.699997,110.699997,108.989998,109.680000,94.074463,2737200
2018-04-20,109.910004,109.910004,107.989998,108.550003,93.105247,3632400
2018-04-23,108.699997,109.220001,108.419998,109.110001,93.585571,2246600
2018-04-24,109.150002,109.570000,107.300003,108.220001,92.822212,3626100
2018-04-25,107.980003,108.879997,107.410004,108.660004,93.199608,3195100
2018-04-26,108.050003,114.279999,107.709999,113.279999,97.162247,7309000
2018-04-27,113.070000,114.000000,112.730003,113.989998,97.771233,4557400
2018-04-30,114.180000,114.459999,112.860001,113.500000,97.350952,4479400
2018-05-01,113.550003,113.900002,111.480003,112.449997,96.450340,4376200
2018-05-02,112.080002,112.250000,110.580002,111.150002,95.335320,3563800
2018-05-03,110.779999,110.970001,108.160004,109.809998,94.185997,4079400
2018-05-04,109.190002,111.809998,108.809998,111.309998,95.472549,2412800
2018-05-07,111.790001,112.750000,111.470001,112.120003,96.167313,2583800
2018-05-08,112.000000,113.209999,110.629997,111.269997,95.438240,2848700
2018-05-09,111.339996,111.690002,110.320000,111.400002,95.549751,3205400
2018-05-10,111.930000,114.120003,111.540001,113.989998,97.771233,2477900
2018-05-11,113.940002,115.989998,113.720001,115.449997,99.023499,3388100
2018-05-14,117.949997,118.769997,116.120003,116.339996,99.786880,4618600
2018-05-15,115.779999,116.470001,114.849998,115.610001,99.160736,3480400
2018-05-16,115.540001,116.669998,115.529999,116.320000,99.769714,1970000
2018-05-17,116.589996,117.440002,116.400002,116.589996,100.001312,3697200
2018-05-18,115.669998,115.930000,115.099998,115.379997,99.741959,2450900
2018-05-21,116.000000,117.279999,115.500000,117.080002,101.211555,3333300
2018-05-22,117.010002,117.139999,115.290001,115.360001,99.724670,2027100
2018-05-23,114.849998,115.419998,113.779999,115.279999,99.655518,2013600
2018-05-24,115.379997,115.809998,114.410004,115.629997,99.958061,2303400
2018-05-25,115.489998,115.900002,115.199997,115.489998,99.837067,1583600
2018-05-29,114.870003,114.949997,113.010002,113.830002,98.402039,2724100
2018-05-30,114.120003,116.750000,113.910004,116.690002,100.874420,2911700
2018-05-31,116.459999,116.830002,115.910004,116.120003,100.381660,5893000
2018-06-01,116.690002,117.290001,116.320000,117.250000,101.358505,2237800
2018-06-04,117.610001,118.269997,116.919998,116.970001,101.116470,2248500
2018-06-05,116.800003,117.779999,116.550003,116.809998,100.978149,3341000
2018-06-06,117.000000,117.510002,115.900002,117.019997,101.159660,2783700
2018-06-07,117.169998,117.339996,115.800003,116.190002,100.442169,3106400
2018-06-08,116.150002,116.650002,115.739998,116.599998,100.796631,2879800
2018-06-11,116.599998,117.750000,116.559998,116.849998,101.012711,2004700
2018-06-12,117.610001,119.169998,117.320000,118.339996,102.300781,3414600
2018-06-13,118.489998,118.599998,117.110001,117.330002,101.427673,1668400
2018-06-14,117.440002,117.730003,116.550003,117.190002,101.306648,1869300
2018-06-15,116.610001,117.360001,116.050003,116.769997,100.943558,4286900
